Time,Scale
13.212,-3.99288
13.214,-3.99361
13.216,-3.9943
13.218,-3.99495
13.22,-3.99556
13.222,-3.99613
13.224,-3.99667
13.226,-3.99716
13.228,-3.99761
13.23,-3.99803
13.232,-3.9984
13.234,-3.99874
13.236,-3.99903
13.238,-3.99929
13.24,-3.99951
13.242,-3.99968
13.244,-3.99982
13.246,-3.99992
13.248,-3.99998
13.25,-4
13.252,-3.99998
13.254,-3.99992
13.256,-3.99982
13.258,-3.99968
13.26,-3.99951
13.262,-3.99929
13.264,-3.99903
13.266,-3.99874
13.268,-3.9984
13.27,-3.99803
13.272,-3.99761
13.274,-3.99716
13.276,-3.99667
13.278,-3.99613
13.28,-3.99556
13.282,-3.99495
13.284,-3.9943
13.286,-3.99361
13.288,-3.99288
13.29,-3.99211
13.292,-3.99131
13.294,-3.99046
13.296,-3.98958
13.298,-3.98865
13.3,-3.98769
13.302,-3.98669
13.304,-3.98564
13.306,-3.98456
13.308,-3.98345
13.31,-3.98229
13.312,-3.98109
13.314,-3.97986
13.316,-3.97858
13.318,-3.97727
13.32,-3.97592
13.322,-3.97453
13.324,-3.9731
13.326,-3.97163
13.328,-3.97013
13.33,-3.96858
13.332,-3.967
13.334,-3.96538
13.336,-3.96372
13.338,-3.96203
13.34,-3.96029
13.342,-3.95852
13.344,-3.95671
13.346,-3.95486
13.348,-3.95298
13.35,-3.95106
13.352,-3.9491
13.354,-3.9471
13.356,-3.94506
13.358,-3.94299
13.36,-3.94088
13.362,-3.93873
13.364,-3.93655
13.366,-3.93433
13.368,-3.93207
13.37,-3.92978
13.372,-3.92745
13.374,-3.92508
13.376,-3.92267
13.378,-3.92023
13.38,-3.91775
13.382,-3.91524
13.384,-3.91269
13.386,-3.91011
13.388,-3.90748
13.39,-3.90483
13.392,-3.90213
13.394,-3.89941
13.396,-3.89664
13.398,-3.89384
13.4,-3.89101
13.402,-3.88814
13.404,-3.88523
13.406,-3.88229
13.408,-3.87932
13.41,-3.87631
13.412,-3.87326
13.414,-3.87018
13.416,-3.86707
13.418,-3.86392
13.42,-3.86074
13.422,-3.85753
13.424,-3.85428
13.426,-3.85099
13.428,-3.84768
13.43,-3.84433
13.432,-3.84094
13.434,-3.83753
13.436,-3.83408
13.438,-3.8306
13.44,-3.82708
13.442,-3.82353
13.444,-3.81995
13.446,-3.81634
13.448,-3.81269
13.45,-3.80902
13.452,-3.80531
13.454,-3.80157
13.456,-3.79779
13.458,-3.79399
13.46,-3.79016
13.462,-3.78629
13.464,-3.78239
13.466,-3.77846
13.468,-3.7745
13.47,-3.77051
13.472,-3.76649
13.474,-3.76244
13.476,-3.75836
13.478,-3.75425
13.48,-3.75011
13.482,-3.74594
13.484,-3.74174
13.486,-3.73751
13.488,-3.73326
13.49,-3.72897
13.492,-3.72465
13.494,-3.72031
13.496,-3.71594
13.498,-3.71154
13.5,-3.70711
13.502,-3.70265
13.504,-3.69817
13.506,-3.69365
13.508,-3.68911
13.51,-3.68455
13.512,-3.67995
13.514,-3.67533
13.516,-3.67069
13.518,-3.66601
13.52,-3.66131
13.522,-3.65659
13.524,-3.65183
13.526,-3.64706
13.528,-3.64225
13.53,-3.63742
13.532,-3.63257
13.534,-3.62769
13.536,-3.62279
13.538,-3.61786
13.54,-3.61291
13.542,-3.60793
13.544,-3.60293
13.546,-3.5979
13.548,-3.59286
13.55,-3.58779
13.552,-3.58269
13.554,-3.57757
13.556,-3.57243
13.558,-3.56727
13.56,-3.56208
13.562,-3.55688
13.564,-3.55165
13.566,-3.54639
13.568,-3.54112
13.57,-3.53583
13.572,-3.53051
13.574,-3.52517
13.576,-3.51982
13.578,-3.51444
13.58,-3.50904
13.582,-3.50362
13.584,-3.49819
13.586,-3.49273
13.588,-3.48725
13.59,-3.48175
13.592,-3.47624
13.594,-3.4707
13.596,-3.46515
13.598,-3.45958
13.6,-3.45399
13.602,-3.44838
13.604,-3.44276
13.606,-3.43712
13.608,-3.43146
13.61,-3.42578
13.612,-3.42009
13.614,-3.41438
13.616,-3.40865
13.618,-3.40291
13.62,-3.39715
13.622,-3.39137
13.624,-3.38558
13.626,-3.37978
13.628,-3.37396
13.63,-3.36812
13.632,-3.36228
13.634,-3.35641
13.636,-3.35053
13.638,-3.34464
13.64,-3.33874
13.642,-3.33282
13.644,-3.32689
13.646,-3.32094
13.648,-3.31499
13.65,-3.30902
13.652,-3.30304
13.654,-3.29704
13.656,-3.29104
13.658,-3.28502
13.66,-3.27899
13.662,-3.27295
13.664,-3.2669
13.666,-3.26084
13.668,-3.25477
13.67,-3.24869
13.672,-3.2426
13.674,-3.2365
13.676,-3.23039
13.678,-3.22427
13.68,-3.21814
13.682,-3.21201
13.684,-3.20586
13.686,-3.19971
13.688,-3.19355
13.69,-3.18738
13.692,-3.18121
13.694,-3.17502
13.696,-3.16883
13.698,-3.16264
13.7,-3.15643
13.702,-3.15023
13.704,-3.14401
13.706,-3.13779
13.708,-3.13156
13.71,-3.12533
13.712,-3.1191
13.714,-3.11286
13.716,-3.10661
13.718,-3.10036
13.72,-3.09411
13.722,-3.08785
13.724,-3.08159
13.726,-3.07533
13.728,-3.06906
13.73,-3.06279
13.732,-3.05652
13.734,-3.05024
13.736,-3.04397
13.738,-3.03769
13.74,-3.03141
13.742,-3.02513
13.744,-3.01885
13.746,-3.01257
13.748,-3.00628
13.75,-3
13.752,-2.99372
13.754,-2.98743
13.756,-2.98115
13.758,-2.97487
13.76,-2.96859
13.762,-2.96231
13.764,-2.95603
13.766,-2.94976
13.768,-2.94348
13.77,-2.93721
13.772,-2.93094
13.774,-2.92467
13.776,-2.91841
13.778,-2.91215
13.78,-2.90589
13.782,-2.89964
13.784,-2.89339
13.786,-2.88714
13.788,-2.8809
13.79,-2.87467
13.792,-2.86844
13.794,-2.86221
13.796,-2.85599
13.798,-2.84977
13.8,-2.84357
13.802,-2.83736
13.804,-2.83117
13.806,-2.82498
13.808,-2.81879
13.81,-2.81262
13.812,-2.80645
13.814,-2.80029
13.816,-2.79414
13.818,-2.78799
13.82,-2.78186
13.822,-2.77573
13.824,-2.76961
13.826,-2.7635
13.828,-2.7574
13.83,-2.75131
13.832,-2.74523
13.834,-2.73916
13.836,-2.7331
13.838,-2.72705
13.84,-2.72101
13.842,-2.71498
13.844,-2.70896
13.846,-2.70296
13.848,-2.69696
13.85,-2.69098
13.852,-2.68501
13.854,-2.67906
13.856,-2.67311
13.858,-2.66718
13.86,-2.66126
13.862,-2.65536
13.864,-2.64947
13.866,-2.64359
13.868,-2.63772
13.87,-2.63188
13.872,-2.62604
13.874,-2.62022
13.876,-2.61442
13.878,-2.60863
13.88,-2.60285
13.882,-2.59709
13.884,-2.59135
13.886,-2.58562
13.888,-2.57991
13.89,-2.57422
13.892,-2.56854
13.894,-2.56288
13.896,-2.55724
13.898,-2.55162
13.9,-2.54601
13.902,-2.54042
13.904,-2.53485
13.906,-2.5293
13.908,-2.52376
13.91,-2.51825
13.912,-2.51275
13.914,-2.50727
13.916,-2.50181
13.918,-2.49638
13.92,-2.49096
13.922,-2.48556
13.924,-2.48018
13.926,-2.47483
13.928,-2.46949
13.93,-2.46417
13.932,-2.45888
13.934,-2.45361
13.936,-2.44835
13.938,-2.44312
13.94,-2.43792
13.942,-2.43273
13.944,-2.42757
13.946,-2.42243
13.948,-2.41731
13.95,-2.41221
13.952,-2.40714
13.954,-2.4021
13.956,-2.39707
13.958,-2.39207
13.96,-2.38709
13.962,-2.38214
13.964,-2.37721
13.966,-2.37231
13.968,-2.36743
13.97,-2.36258
13.972,-2.35775
13.974,-2.35294
13.976,-2.34817
13.978,-2.34341
13.98,-2.33869
13.982,-2.33399
13.984,-2.32931
13.986,-2.32467
13.988,-2.32005
13.99,-2.31545
13.992,-2.31089
13.994,-2.30635
13.996,-2.30183
13.998,-2.29735
14,-2.29289
14.002,-2.28846
14.004,-2.28406
14.006,-2.27969
14.008,-2.27535
14.01,-2.27103
14.012,-2.26674
14.014,-2.26249
14.016,-2.25826
14.018,-2.25406
14.02,-2.24989
14.022,-2.24575
14.024,-2.24164
14.026,-2.23756
14.028,-2.23351
14.03,-2.22949
14.032,-2.2255
14.034,-2.22154
14.036,-2.21761
14.038,-2.21371
14.04,-2.20984
14.042,-2.20601
14.044,-2.20221
14.046,-2.19843
14.048,-2.19469
14.05,-2.19098
14.052,-2.18731
14.054,-2.18366
14.056,-2.18005
14.058,-2.17647
14.06,-2.17292
14.062,-2.1694
14.064,-2.16592
14.066,-2.16247
14.068,-2.15906
14.07,-2.15567
14.072,-2.15232
14.074,-2.14901
14.076,-2.14572
14.078,-2.14247
14.08,-2.13926
14.082,-2.13608
14.084,-2.13293
14.086,-2.12982
14.088,-2.12674
14.09,-2.12369
14.092,-2.12068
14.094,-2.11771
14.096,-2.11477
14.098,-2.11186
14.1,-2.10899
14.102,-2.10616
14.104,-2.10336
14.106,-2.10059
14.108,-2.09787
14.11,-2.09517
14.112,-2.09252
14.114,-2.08989
14.116,-2.08731
14.118,-2.08476
14.12,-2.08225
14.122,-2.07977
14.124,-2.07733
14.126,-2.07492
14.128,-2.07255
14.13,-2.07022
14.132,-2.06793
14.134,-2.06567
14.136,-2.06345
14.138,-2.06127
14.14,-2.05912
14.142,-2.05701
14.144,-2.05494
14.146,-2.0529
14.148,-2.0509
14.15,-2.04894
14.152,-2.04702
14.154,-2.04514
14.156,-2.04329
14.158,-2.04148
14.16,-2.03971
14.162,-2.03797
14.164,-2.03628
14.166,-2.03462
14.168,-2.033
14.17,-2.03142
14.172,-2.02987
14.174,-2.02837
14.176,-2.0269
14.178,-2.02547
14.18,-2.02408
14.182,-2.02273
14.184,-2.02142
14.186,-2.02014
14.188,-2.01891
14.19,-2.01771
14.192,-2.01655
14.194,-2.01544
14.196,-2.01436
14.198,-2.01331
14.2,-2.01231
14.202,-2.01135
14.204,-2.01042
14.206,-2.00954
14.208,-2.00869
14.21,-2.00789
14.212,-2.00712
14.214,-2.00639
14.216,-2.0057
14.218,-2.00505
14.22,-2.00444
14.222,-2.00387
14.224,-2.00333
14.226,-2.00284
14.228,-2.00239
14.23,-2.00197
14.232,-2.0016
14.234,-2.00126
14.236,-2.00097
14.238,-2.00071
14.24,-2.00049
14.242,-2.00032
14.244,-2.00018
14.246,-2.00008
14.248,-2.00002
14.25,-2
14.252,-2.00002
14.254,-2.00008
14.256,-2.00018
14.258,-2.00032
14.26,-2.00049
14.262,-2.00071
14.264,-2.00097
14.266,-2.00126
14.268,-2.0016
14.27,-2.00197
14.272,-2.00239
14.274,-2.00284
14.276,-2.00333
14.278,-2.00387
14.28,-2.00444
14.282,-2.00505
14.284,-2.0057
14.286,-2.00639
14.288,-2.00712
14.29,-2.00789
14.292,-2.00869
14.294,-2.00954
14.296,-2.01042
14.298,-2.01135
14.3,-2.01231
14.302,-2.01331
14.304,-2.01436
14.306,-2.01544
14.308,-2.01655
14.31,-2.01771
14.312,-2.01891
14.314,-2.02014
14.316,-2.02142
14.318,-2.02273
14.32,-2.02408
14.322,-2.02547
14.324,-2.0269
14.326,-2.02837
14.328,-2.02987
14.33,-2.03142
14.332,-2.033
14.334,-2.03462
14.336,-2.03628
14.338,-2.03797
14.34,-2.03971
14.342,-2.04148
14.344,-2.04329
14.346,-2.04514
14.348,-2.04702
14.35,-2.04894
14.352,-2.0509
14.354,-2.0529
14.356,-2.05494
14.358,-2.05701
14.36,-2.05912
14.362,-2.06127
14.364,-2.06345
14.366,-2.06567
14.368,-2.06793
14.37,-2.07022
14.372,-2.07255
14.374,-2.07492
14.376,-2.07733
14.378,-2.07977
14.38,-2.08225
14.382,-2.08476
14.384,-2.08731
14.386,-2.08989
14.388,-2.09252
14.39,-2.09517
14.392,-2.09787
14.394,-2.10059
14.396,-2.10336
14.398,-2.10616
14.4,-2.10899
14.402,-2.11186
14.404,-2.11477
14.406,-2.11771
14.408,-2.12068
14.41,-2.12369
14.412,-2.12674
14.414,-2.12982
14.416,-2.13293
14.418,-2.13608
14.42,-2.13926
14.422,-2.14247
14.424,-2.14572
14.426,-2.14901
14.428,-2.15232
14.43,-2.15567
14.432,-2.15906
14.434,-2.16247
14.436,-2.16592
14.438,-2.1694
14.44,-2.17292
14.442,-2.17647
14.444,-2.18005
14.446,-2.18366
14.448,-2.18731
14.45,-2.19098
14.452,-2.19469
14.454,-2.19843
14.456,-2.20221
14.458,-2.20601
14.46,-2.20984
14.462,-2.21371
14.464,-2.21761
14.466,-2.22154
14.468,-2.2255
14.47,-2.22949
14.472,-2.23351
14.474,-2.23756
14.476,-2.24164
14.478,-2.24575
14.48,-2.24989
14.482,-2.25406
14.484,-2.25826
14.486,-2.26249
14.488,-2.26674
14.49,-2.27103
14.492,-2.27535
14.494,-2.27969
14.496,-2.28406
14.498,-2.28846
14.5,-2.29289
14.502,-2.29735
14.504,-2.30183
14.506,-2.30635
14.508,-2.31089
14.51,-2.31545
14.512,-2.32005
14.514,-2.32467
14.516,-2.32931
14.518,-2.33399
14.52,-2.33869
14.522,-2.34341
14.524,-2.34817
14.526,-2.35294
14.528,-2.35775
14.53,-2.36258
14.532,-2.36743
14.534,-2.37231
14.536,-2.37721
14.538,-2.38214
14.54,-2.38709
14.542,-2.39207
14.544,-2.39707
14.546,-2.4021
14.548,-2.40714
14.55,-2.41221
14.552,-2.41731
14.554,-2.42243
14.556,-2.42757
14.558,-2.43273
14.56,-2.43792
14.562,-2.44312
14.564,-2.44835
14.566,-2.45361
14.568,-2.45888
14.57,-2.46417
14.572,-2.46949
14.574,-2.47483
14.576,-2.48018
14.578,-2.48556
14.58,-2.49096
14.582,-2.49638
14.584,-2.50181
14.586,-2.50727
14.588,-2.51275
14.59,-2.51825
14.592,-2.52376
14.594,-2.5293
14.596,-2.53485
14.598,-2.54042
14.6,-2.54601
14.602,-2.55162
14.604,-2.55724
14.606,-2.56288
14.608,-2.56854
14.61,-2.57422
14.612,-2.57991
14.614,-2.58562
14.616,-2.59135
14.618,-2.59709
14.62,-2.60285
14.622,-2.60863
14.624,-2.61442
14.626,-2.62022
14.628,-2.62604
14.63,-2.63188
14.632,-2.63772
14.634,-2.64359
14.636,-2.64947
14.638,-2.65536
14.64,-2.66126
14.642,-2.66718
14.644,-2.67311
14.646,-2.67906
14.648,-2.68501
14.65,-2.69098
14.652,-2.69696
14.654,-2.70296
14.656,-2.70896
14.658,-2.71498
14.66,-2.72101
14.662,-2.72705
14.664,-2.7331
14.666,-2.73916
14.668,-2.74523
14.67,-2.75131
14.672,-2.7574
14.674,-2.7635
14.676,-2.76961
14.678,-2.77573
14.68,-2.78186
14.682,-2.78799
14.684,-2.79414
14.686,-2.80029
14.688,-2.80645
14.69,-2.81262
14.692,-2.81879
14.694,-2.82498
14.696,-2.83117
14.698,-2.83736
14.7,-2.84357
14.702,-2.84977
14.704,-2.85599
14.706,-2.86221
14.708,-2.86844
14.71,-2.87467
14.712,-2.8809
14.714,-2.88714
14.716,-2.89339
14.718,-2.89964
14.72,-2.90589
14.722,-2.91215
14.724,-2.91841
14.726,-2.92467
14.728,-2.93094
14.73,-2.93721
14.732,-2.94348
14.734,-2.94976
14.736,-2.95603
14.738,-2.96231
14.74,-2.96859
14.742,-2.97487
14.744,-2.98115
14.746,-2.98743
14.748,-2.99372
14.75,-3
14.752,-3.00628
14.754,-3.01257
14.756,-3.01885
14.758,-3.02513
14.76,-3.03141
14.762,-3.03769
14.764,-3.04397
14.766,-3.05024
14.768,-3.05652
14.77,-3.06279
14.772,-3.06906
14.774,-3.07533
14.776,-3.08159
14.778,-3.08785
14.78,-3.09411
14.782,-3.10036
14.784,-3.10661
14.786,-3.11286
14.788,-3.1191
14.79,-3.12533
14.792,-3.13156
14.794,-3.13779
14.796,-3.14401
14.798,-3.15023
14.8,-3.15643
14.802,-3.16264
14.804,-3.16883
14.806,-3.17502
14.808,-3.18121
14.81,-3.18738
14.812,-3.19355
14.814,-3.19971
14.816,-3.20586
14.818,-3.21201
14.82,-3.21814
14.822,-3.22427
14.824,-3.23039
14.826,-3.2365
14.828,-3.2426
14.83,-3.24869
14.832,-3.25477
14.834,-3.26084
14.836,-3.2669
14.838,-3.27295
14.84,-3.27899
14.842,-3.28502
14.844,-3.29104
14.846,-3.29704
14.848,-3.30304
14.85,-3.30902
14.852,-3.31499
14.854,-3.32094
14.856,-3.32689
14.858,-3.33282
14.86,-3.33874
14.862,-3.34464
14.864,-3.35053
14.866,-3.35641
14.868,-3.36228
14.87,-3.36812
14.872,-3.37396
14.874,-3.37978
14.876,-3.38558
14.878,-3.39137
14.88,-3.39715
14.882,-3.40291
14.884,-3.40865
14.886,-3.41438
14.888,-3.42009
14.89,-3.42578
14.892,-3.43146
14.894,-3.43712
14.896,-3.44276
14.898,-3.44838
14.9,-3.45399
14.902,-3.45958
14.904,-3.46515
14.906,-3.4707
14.908,-3.47624
14.91,-3.48175
14.912,-3.48725
14.914,-3.49273
14.916,-3.49819
14.918,-3.50362
14.92,-3.50904
14.922,-3.51444
14.924,-3.51982
14.926,-3.52517
14.928,-3.53051
14.93,-3.53583
14.932,-3.54112
14.934,-3.54639
14.936,-3.55165
14.938,-3.55688
14.94,-3.56208
14.942,-3.56727
14.944,-3.57243
14.946,-3.57757
14.948,-3.58269
14.95,-3.58779
14.952,-3.59286
14.954,-3.5979
14.956,-3.60293
14.958,-3.60793
14.96,-3.61291
14.962,-3.61786
14.964,-3.62279
14.966,-3.62769
14.968,-3.63257
14.97,-3.63742
14.972,-3.64225
14.974,-3.64706
14.976,-3.65183
14.978,-3.65659
14.98,-3.66131
14.982,-3.66601
14.984,-3.67069
14.986,-3.67533
14.988,-3.67995
14.99,-3.68455
14.992,-3.68911
14.994,-3.69365
14.996,-3.69817
14.998,-3.70265
15,-3.70711
15.002,-3.71154
15.004,-3.71594
15.006,-3.72031
15.008,-3.72465
15.01,-3.72897
15.012,-3.73326
15.014,-3.73751
15.016,-3.74174
15.018,-3.74594
15.02,-3.75011
15.022,-3.75425
15.024,-3.75836
15.026,-3.76244
15.028,-3.76649
15.03,-3.77051
15.032,-3.7745
15.034,-3.77846
15.036,-3.78239
15.038,-3.78629
15.04,-3.79016
15.042,-3.79399
15.044,-3.79779
15.046,-3.80157
15.048,-3.80531
15.05,-3.80902
15.052,-3.81269
15.054,-3.81634
15.056,-3.81995
15.058,-3.82353
15.06,-3.82708
15.062,-3.8306
15.064,-3.83408
15.066,-3.83753
15.068,-3.84094
15.07,-3.84433
15.072,-3.84768
15.074,-3.85099
15.076,-3.85428
15.078,-3.85753
15.08,-3.86074
15.082,-3.86392
15.084,-3.86707
15.086,-3.87018
15.088,-3.87326
15.09,-3.87631
15.092,-3.87932
15.094,-3.88229
15.096,-3.88523
15.098,-3.88814
15.1,-3.89101
15.102,-3.89384
15.104,-3.89664
15.106,-3.89941
15.108,-3.90213
15.11,-3.90483
15.112,-3.90748
15.114,-3.91011
15.116,-3.91269
15.118,-3.91524
15.12,-3.91775
15.122,-3.92023
15.124,-3.92267
15.126,-3.92508
15.128,-3.92745
15.13,-3.92978
15.132,-3.93207
15.134,-3.93433
15.136,-3.93655
15.138,-3.93873
15.14,-3.94088
15.142,-3.94299
15.144,-3.94506
15.146,-3.9471
15.148,-3.9491
15.15,-3.95106
15.152,-3.95298
15.154,-3.95486
15.156,-3.95671
15.158,-3.95852
15.16,-3.96029
15.162,-3.96203
15.164,-3.96372
15.166,-3.96538
15.168,-3.967
15.17,-3.96858
15.172,-3.97013
15.174,-3.97163
15.176,-3.9731
15.178,-3.97453
15.18,-3.97592
15.182,-3.97727
15.184,-3.97858
15.186,-3.97986
15.188,-3.98109
15.19,-3.98229
15.192,-3.98345
15.194,-3.98456
15.196,-3.98564
15.198,-3.98669
15.2,-3.98769
15.202,-3.98865
15.204,-3.98958
15.206,-3.99046
15.208,-3.99131
15.21,-3.99211
15.212,-3.99288
15.214,-3.99361
15.216,-3.9943
15.218,-3.99495
15.22,-3.99556
15.222,-3.99613
15.224,-3.99667
15.226,-3.99716
15.228,-3.99761
15.23,-3.99803
15.232,-3.9984
15.234,-3.99874
15.236,-3.99903
15.238,-3.99929
15.24,-3.99951
15.242,-3.99968
15.244,-3.99982
15.246,-3.99992
15.248,-3.99998
15.25,-4
15.252,-3.99998
15.254,-3.99992
15.256,-3.99982
15.258,-3.99968
15.26,-3.99951
15.262,-3.99929
15.264,-3.99903
15.266,-3.99874
15.268,-3.9984
15.27,-3.99803
15.272,-3.99761
15.274,-3.99716
15.276,-3.99667
15.278,-3.99613
15.28,-3.99556
15.282,-3.99495
15.284,-3.9943
15.286,-3.99361
15.288,-3.99288
15.29,-3.99211
15.292,-3.99131
15.294,-3.99046
15.296,-3.98958
15.298,-3.98865
15.3,-3.98769
15.302,-3.98669
15.304,-3.98564
15.306,-3.98456
15.308,-3.98345
15.31,-3.98229
15.312,-3.98109
15.314,-3.97986
15.316,-3.97858
15.318,-3.97727
15.32,-3.97592
15.322,-3.97453
15.324,-3.9731
15.326,-3.97163
15.328,-3.97013
15.33,-3.96858
15.332,-3.967
15.334,-3.96538
15.336,-3.96372
15.338,-3.96203
15.34,-3.96029
15.342,-3.95852
15.344,-3.95671
15.346,-3.95486
15.348,-3.95298
15.35,-3.95106
15.352,-3.9491
15.354,-3.9471
15.356,-3.94506
15.358,-3.94299
15.36,-3.94088
15.362,-3.93873
15.364,-3.93655
15.366,-3.93433
15.368,-3.93207
15.37,-3.92978
15.372,-3.92745
15.374,-3.92508
15.376,-3.92267
15.378,-3.92023
15.38,-3.91775
15.382,-3.91524
15.384,-3.91269
15.386,-3.91011
15.388,-3.90748
15.39,-3.90483
15.392,-3.90213
15.394,-3.89941
15.396,-3.89664
15.398,-3.89384
15.4,-3.89101
15.402,-3.88814
15.404,-3.88523
15.406,-3.88229
15.408,-3.87932
15.41,-3.87631
15.412,-3.87326
15.414,-3.87018
15.416,-3.86707
15.418,-3.86392
15.42,-3.86074
15.422,-3.85753
15.424,-3.85428
15.426,-3.85099
15.428,-3.84768
15.43,-3.84433
15.432,-3.84094
15.434,-3.83753
15.436,-3.83408
15.438,-3.8306
15.44,-3.82708
15.442,-3.82353
15.444,-3.81995
15.446,-3.81634
15.448,-3.81269
15.45,-3.80902
15.452,-3.80531
15.454,-3.80157
15.456,-3.79779
15.458,-3.79399
15.46,-3.79016
15.462,-3.78629
15.464,-3.78239
15.466,-3.77846
15.468,-3.7745
15.47,-3.77051
15.472,-3.76649
15.474,-3.76244
15.476,-3.75836
15.478,-3.75425
15.48,-3.75011
15.482,-3.74594
15.484,-3.74174
15.486,-3.73751
15.488,-3.73326
15.49,-3.72897
15.492,-3.72465
15.494,-3.72031
15.496,-3.71594
15.498,-3.71154
15.5,-3.70711
15.502,-3.70265
15.504,-3.69817
15.506,-3.69365
15.508,-3.68911
15.51,-3.68455
15.512,-3.67995
15.514,-3.67533
15.516,-3.67069
15.518,-3.66601
15.52,-3.66131
15.522,-3.65659
15.524,-3.65183
15.526,-3.64706
15.528,-3.64225
15.53,-3.63742
15.532,-3.63257
15.534,-3.62769
15.536,-3.62279
15.538,-3.61786
15.54,-3.61291
15.542,-3.60793
15.544,-3.60293
15.546,-3.5979
15.548,-3.59286
15.55,-3.58779
15.552,-3.58269
15.554,-3.57757
15.556,-3.57243
15.558,-3.56727
15.56,-3.56208
15.562,-3.55688
15.564,-3.55165
15.566,-3.54639
15.568,-3.54112
15.57,-3.53583
15.572,-3.53051
15.574,-3.52517
15.576,-3.51982
15.578,-3.51444
15.58,-3.50904
15.582,-3.50362
15.584,-3.49819
15.586,-3.49273
15.588,-3.48725
15.59,-3.48175
15.592,-3.47624
15.594,-3.4707
15.596,-3.46515
15.598,-3.45958
15.6,-3.45399
15.602,-3.44838
15.604,-3.44276
15.606,-3.43712
15.608,-3.43146
15.61,-3.42578
15.612,-3.42009
15.614,-3.41438
15.616,-3.40865
15.618,-3.40291
15.62,-3.39715
15.622,-3.39137
15.624,-3.38558
15.626,-3.37978
15.628,-3.37396
15.63,-3.36812
15.632,-3.36228
15.634,-3.35641
15.636,-3.35053
15.638,-3.34464
15.64,-3.33874
15.642,-3.33282
15.644,-3.32689
15.646,-3.32094
15.648,-3.31499
15.65,-3.30902
15.652,-3.30304
15.654,-3.29704
15.656,-3.29104
15.658,-3.28502
15.66,-3.27899
15.662,-3.27295
15.664,-3.2669
15.666,-3.26084
15.668,-3.25477
15.67,-3.24869
15.672,-3.2426
15.674,-3.2365
15.676,-3.23039
15.678,-3.22427
15.68,-3.21814
15.682,-3.21201
15.684,-3.20586
15.686,-3.19971
15.688,-3.19355
15.69,-3.18738
15.692,-3.18121
15.694,-3.17502
15.696,-3.16883
15.698,-3.16264
15.7,-3.15643
15.702,-3.15023
15.704,-3.14401
15.706,-3.13779
15.708,-3.13156
15.71,-3.12533
15.712,-3.1191
15.714,-3.11286
15.716,-3.10661
15.718,-3.10036
15.72,-3.09411
15.722,-3.08785
15.724,-3.08159
15.726,-3.07533
15.728,-3.06906
15.73,-3.06279
15.732,-3.05652
15.734,-3.05024
15.736,-3.04397
15.738,-3.03769
15.74,-3.03141
15.742,-3.02513
15.744,-3.01885
15.746,-3.01257
15.748,-3.00628
15.75,-3
15.752,-2.99372
15.754,-2.98743
15.756,-2.98115
15.758,-2.97487
15.76,-2.96859
15.762,-2.96231
15.764,-2.95603
15.766,-2.94976
15.768,-2.94348
15.77,-2.93721
15.772,-2.93094
15.774,-2.92467
15.776,-2.91841
15.778,-2.91215
15.78,-2.90589
15.782,-2.89964
15.784,-2.89339
15.786,-2.88714
15.788,-2.8809
15.79,-2.87467
15.792,-2.86844
15.794,-2.86221
15.796,-2.85599
15.798,-2.84977
15.8,-2.84357
15.802,-2.83736
15.804,-2.83117
15.806,-2.82498
15.808,-2.81879
15.81,-2.81262
15.812,-2.80645
15.814,-2.80029
15.816,-2.79414
15.818,-2.78799
15.82,-2.78186
15.822,-2.77573
15.824,-2.76961
15.826,-2.7635
15.828,-2.7574
15.83,-2.75131
15.832,-2.74523
15.834,-2.73916
15.836,-2.7331
15.838,-2.72705
15.84,-2.72101
15.842,-2.71498
15.844,-2.70896
15.846,-2.70296
15.848,-2.69696
15.85,-2.69098
15.852,-2.68501
15.854,-2.67906
15.856,-2.67311
15.858,-2.66718
15.86,-2.66126
15.862,-2.65536
15.864,-2.64947
15.866,-2.64359
15.868,-2.63772
15.87,-2.63188
15.872,-2.62604
15.874,-2.62022
15.876,-2.61442
15.878,-2.60863
15.88,-2.60285
15.882,-2.59709
15.884,-2.59135
15.886,-2.58562
15.888,-2.57991
15.89,-2.57422
15.892,-2.56854
15.894,-2.56288
15.896,-2.55724
15.898,-2.55162
15.9,-2.54601
15.902,-2.54042
15.904,-2.53485
15.906,-2.5293
15.908,-2.52376
15.91,-2.51825
15.912,-2.51275
15.914,-2.50727
15.916,-2.50181
15.918,-2.49638
15.92,-2.49096
15.922,-2.48556
15.924,-2.48018
15.926,-2.47483
15.928,-2.46949
15.93,-2.46417
15.932,-2.45888
15.934,-2.45361
15.936,-2.44835
15.938,-2.44312
15.94,-2.43792
15.942,-2.43273
15.944,-2.42757
15.946,-2.42243
15.948,-2.41731
15.95,-2.41221
15.952,-2.40714
15.954,-2.4021
15.956,-2.39707
15.958,-2.39207
15.96,-2.38709
15.962,-2.38214
15.964,-2.37721
15.966,-2.37231
15.968,-2.36743
15.97,-2.36258
15.972,-2.35775
15.974,-2.35294
15.976,-2.34817
15.978,-2.34341
15.98,-2.33869
15.982,-2.33399
15.984,-2.32931
15.986,-2.32467
15.988,-2.32005
15.99,-2.31545
15.992,-2.31089
15.994,-2.30635
15.996,-2.30183
15.998,-2.29735
16,-2.29289
16.002,-2.28846
16.004,-2.28406
16.006,-2.27969
16.008,-2.27535
16.01,-2.27103
16.012,-2.26674
16.014,-2.26249
